nom,prix,website,source,date_scraped,category,promotion,url,description,normalized_nom,normalized_description
ZLINE - 36 inches - Convertible & Externally Vented - Wall Range Hood,764.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/zline-36-inches-convertible-externally-vented-wall-range-hood/6602841.p?skuId=6602841,"Specifications Product Height 12 inches Product Width 35 1/2 inches Product Depth 17.75 inches Vent Type Ducted, Ductless Vent Style Convertible, External",zline - 36 inches - convertible & externally vented - wall range hood,zline - 36 inches - convertible & externally vented - wall range hood
ZLINE - 36 inches - Wall Range Hood,539.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/zline-36-inches-wall-range-hood-silver/6424416.p?skuId=6424416,Specifications Product Height 10 1/2 inches Product Width 36 inches Product Depth 36 inches Vent Type Ducted Color Finish Silver,zline - 36 inches - wall range hood,zline - 36 inches - wall range hood
GE - 36 inches - Convertible - Wall Range Hood,569.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/ge-36-inches-convertible-wall-range-hood-stainless-steel/8153228.p?skuId=8153228,"Specifications Product Height 9 7/8 inches Product Width 36 inches Product Depth 18 1/2 inches Exhaust Vent Location Top Vent Type Ducted, Ductless Vent Style Convertible",ge - 36 inches - convertible - wall range hood,ge - 36 inches - convertible - wall range hood
KitchenAid - 36 inches - Externally Vented - Wall Range Hood,1826.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/kitchenaid-36-inches-externally-vented-wall-range-hood-stainless-steel/6473266.p?skuId=6473266,Specifications Product Height 36 inches Product Width 36 inches Product Depth 25 inches Exhaust Vent Location Top Vent Type Ducted Vent Style External,kitchenaid - 36 inches - externally vented - wall range hood,kitchenaid - 36 inches - externally vented - wall range hood
Bosch 300 Series - 36 inches - Externally Vented & Recirculating - Wall Range Hood,1299.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/bosch-300-series-36-inches-externally-vented-recirculating-wall-range-hood-stainless-steel/6359170.p?skuId=6359170,"Specifications Product Height 42 9/16 inches Product Width 36 inches Product Depth 19 11/16 inches Exhaust Vent Location Top Vent Type Ducted, Ductless Vent Style External, Recirculating",bosch 300 series - 36 inches - externally vented & recirculating - wall range hood,bosch 300 series - 36 inches - externally vented & recirculating - wall range hood
Monogram - 36 inches - Externally Vented - Wall Range Hood,1299.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/monogram-36-inches-externally-vented-wall-range-hood-stainless-steel/4432500.p?skuId=4432500,Specifications Product Height 10 inches Product Width 35 3/5 inches Product Depth 25 inches Exhaust Vent Location Top Vent Type Ducted Vent Style External,monogram - 36 inches - externally vented - wall range hood,monogram - 36 inches - externally vented - wall range hood
Thor Kitchen Professional - 36 inches - Externally Vented & Convertible - Wall Range Hood,599.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/thor-kitchen-professional-36-inches-externally-vented-convertible-wall-range-hood-stainless-steel/6442191.p?skuId=6442191,"Specifications Product Height 34 inches Product Width 35 inches Product Depth 19 inches Exhaust Vent Location Top Vent Type Ductless Vent Style External, Convertible",thor kitchen professional - 36 inches - externally vented & convertible - wall range hood,thor kitchen professional - 36 inches - externally vented & convertible - wall range hood
Zephyr - 36 inches - Externally Vented - Wall Range Hood,1449.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat207200050007&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat207200050007&type=page&usc=All%20Categories,2025-01-18 22:31:01,range-hoods,,https://www.bestbuy.com/site/zephyr-36-inches-externally-vented-wall-range-hood-stainless-steel/6508531.p?skuId=6508531,Specifications Product Height 27 1/2 inches Product Width 35 7/8 inches Product Depth 21 15/16 inches Exhaust Vent Location Top Vent Type Ducted Vent Style External,zephyr - 36 inches - externally vented - wall range hood,zephyr - 36 inches - externally vented - wall range hood
"GE Profile - 24"" Top Control Smart Built-In  Tub Dishwasher with 3rd Rack, Dedicated Jet Targeted Wash and 42 dBA",849.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,Save $275,https://www.bestbuy.com/site/ge-profile-24-top-control-smart-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-dedicated-jet-targeted-wash-and-42-dba-stainless-steel/6572540.p?skuId=6572540,Specifications Product Height 34 inches Product Width 23 3/4 inches Product Depth 24 inches Operating Sound Level 42 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"ge profile - 24"" top control smart built-in  tub dishwasher with 3rd rack, dedicated jet targeted wash and 42 dba","ge profile - 24"" top control smart built-in  tub dishwasher with 3rd rack, dedicated jet targeted wash and 42 dba"
"Samsung - 24” Top Control Built-In Hybrid  Tub Dishwasher with Height-Adjustable Rack, 53 dBA",399.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/samsung-24-top-control-built-in-hybrid-stainless-steel-tub-dishwasher-with-height-adjustable-rack-53-dba-stainless-steel/6549883.p?skuId=6549883,Specifications Product Height 33 3/4 inches Product Width 23 3/4 inches Product Depth 24 5/8 inches Operating Sound Level 53 decibels adjusted Number Of Racks 2 Tub Finish Hybrid stainless steel,"samsung - 24” top control built-in hybrid  tub dishwasher with height-adjustable rack, 53 dba","samsung - 24” top control built-in hybrid  tub dishwasher with height-adjustable rack, 53 dba"
"Bosch - 500 Series 24"" Top Control Smart Built-In  Tub Dishwasher with 3rd Rack and AutoAir, 44 dBA",1029.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/bosch-500-series-24-top-control-smart-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-and-autoair-44-dba-stainless-steel/6542974.p?skuId=6542974,Specifications Product Height 33 7/8 inches Product Width 23 1/2 inches Product Depth 23 3/4 inches Operating Sound Level 44 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"bosch - 500 series 24"" top control smart built-in  tub dishwasher with 3rd rack and autoair, 44 dba","bosch - 500 series 24"" top control smart built-in  tub dishwasher with 3rd rack and autoair, 44 dba"
"Whirlpool - 24"" Top Control Built-In  Tub Dishwasher with 3rd Rack, Large Capacity, 47 dBA",599.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/whirlpool-24-top-control-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-large-capacity-47-dba-stainless-steel/6420931.p?skuId=6420931,Specifications Product Height 33 5/8 inches Product Width 23 7/8 inches Product Depth 24 1/2 inches Operating Sound Level 47 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"whirlpool - 24"" top control built-in  tub dishwasher with 3rd rack, large capacity, 47 dba","whirlpool - 24"" top control built-in  tub dishwasher with 3rd rack, large capacity, 47 dba"
"GE Profile - 24"" Top Control Smart Built-In  Tub Dishwasher with 3rd Rack, Microban Protection and 44 dBA",699.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/ge-profile-24-top-control-smart-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-microban-protection-and-44-dba-stainless-steel/6548525.p?skuId=6548525,Specifications Product Height 34 inches Product Width 23 3/4 inches Product Depth 24 inches Operating Sound Level 44 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"ge profile - 24"" top control smart built-in  tub dishwasher with 3rd rack, microban protection and 44 dba","ge profile - 24"" top control smart built-in  tub dishwasher with 3rd rack, microban protection and 44 dba"
"LG - 24"" Top Control Smart Built-in  Tub Dishwasher with 3rd Rack, QuadWash Pro and 46dB",749.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/lg-24-top-control-smart-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-quadwash-pro-and-46db-stainless-steel/6570943.p?skuId=6570943,Specifications Product Height 33 5/8 inches Product Width 23 3/4 inches Product Depth 24 5/8 inches Operating Sound Level 46 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"lg - 24"" top control smart built-in  tub dishwasher with 3rd rack, quadwash pro and 46db","lg - 24"" top control smart built-in  tub dishwasher with 3rd rack, quadwash pro and 46db"
"KitchenAid - 24"" Top Control Built-In  Tub Dishwasher with 3rd Rack, FreeFlex, 44 dBA",899.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/kitchenaid-24-top-control-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-freeflex-44-dba-stainless-steel/6398194.p?skuId=6398194,Specifications Product Height 33 5/8 inches Product Width 23 7/8 inches Product Depth 26 3/4 inches Operating Sound Level 44 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"kitchenaid - 24"" top control built-in  tub dishwasher with 3rd rack, freeflex, 44 dba","kitchenaid - 24"" top control built-in  tub dishwasher with 3rd rack, freeflex, 44 dba"
"Insignia™ - 24” Top Control Built-In Dishwasher with 3rd Rack, Sensor Wash Tub, 49 Dba, ENERGY STAR Certification",399.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/insignia-24-top-control-built-in-dishwasher-with-3rd-rack-sensor-wash-stainless-steel-tub-49-dba-energy-star-certification-stainless-steel/6403040.p?skuId=6403040,Specifications Product Height 33 13/16 inches Product Width 23 15/16 inches Product Depth 24 1/2 inches Operating Sound Level 49 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"insignia™ - 24” top control built-in dishwasher with 3rd rack, sensor wash tub, 49 dba, energy star certification","insignia™ - 24” top control built-in dishwasher with 3rd rack, sensor wash tub, 49 dba, energy star certification"
"Bosch - Benchmark Series 24"" Top Control Smart Built-In  Tub Dishwasher, 38 dBA",1619.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/bosch-benchmark-series-24-top-control-smart-built-in-stainless-steel-tub-dishwasher-38-dba-stainless-steel/6543003.p?skuId=6543003,Specifications Product Height 33 7/8 inches Product Width 23 9/16 inches Product Depth 23 11/16 inches Operating Sound Level 38 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"bosch - benchmark series 24"" top control smart built-in  tub dishwasher, 38 dba","bosch - benchmark series 24"" top control smart built-in  tub dishwasher, 38 dba"
"Samsung - 24"" AutoRelease Dry Smart Built-In  Tub Dishwasher with 3rd Rack, StormWash, 46 dBA",649.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/samsung-24-autorelease-dry-smart-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-stormwash-46-dba-stainless-steel/6549886.p?skuId=6549886,Specifications Product Height 33 7/8 inches Product Width 23 7/8 inches Product Depth 25 inches Operating Sound Level 46 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"samsung - 24"" autorelease dry smart built-in  tub dishwasher with 3rd rack, stormwash, 46 dba","samsung - 24"" autorelease dry smart built-in  tub dishwasher with 3rd rack, stormwash, 46 dba"
"Bosch - 800 Series 24 "" Top Control Smart Built-In  Tub Dishwasher with 3rd Rack and CrystalDry, 42 dBA",1259.99,bestbuy.com,https://www.bestbuy.com/site/dishwashers/built-in-dishwashers/abcat0905001.c?id=abcat0905001&qp=hiddencontrols_facet%3DControl%20Location~Hidden%20Controls&intl=nosplash,2025-01-18 22:31:01,dishwashers,,https://www.bestbuy.com/site/bosch-800-series-24--top-control-smart-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-and-crystaldry-42-dba-stainless-steel/6542977.p?skuId=6542977,Specifications Product Height 33 7/8 inches Product Width 23 1/2 inches Product Depth 23 3/4 inches Operating Sound Level 42 decibels adjusted Number Of Racks 3 Tub Finish Stainless steel,"bosch - 800 series 24 "" top control smart built-in  tub dishwasher with 3rd rack and crystaldry, 42 dba","bosch - 800 series 24 "" top control smart built-in  tub dishwasher with 3rd rack and crystaldry, 42 dba"
"Whirlpool - 24"" Top Control Built-In  Tub Dishwasher with Boost Cycle and 55 dBA",449.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=abcat0905001&cp=2&id=pcat17071&iht=n&ks=960&list=y&qp=hiddencontrols_facet%3Dname~Hidden%20Controls&sc=Global&st=categoryid%24abcat0905001&type=page&usc=All%20Categories,2025-01-18 22:31:01,dishwashers,Save $165,https://www.bestbuy.com/site/whirlpool-24-top-control-built-in-stainless-steel-tub-dishwasher-with-boost-cycle-and-55-dba-stainless-steel/6515793.p?skuId=6515793,Specifications Product Height 33 1/2 inches Product Width 23 7/8 inches Product Depth 24 1/2 inches Operating Sound Level 55 decibels adjusted Number Of Racks 2 Tub Finish Hybrid stainless steel,"whirlpool - 24"" top control built-in  tub dishwasher with boost cycle and 55 dba","whirlpool - 24"" top control built-in  tub dishwasher with boost cycle and 55 dba"
